,home_Off Turnovers,home_Passing Yards,home_Rushing Yards,home_Def Turnovers,home_Passing Yards All,home_Rushing Yards All,home_QBR,visiting_Off Turnovers,visiting_Passing Yards,visiting_Rushing Yards,visiting_Def Turnovers,visiting_Passing Yards All,visiting_Rushing Yards All,visiting_QBR,home score,visiting score,Win Binary,Year
0,31,3970,1718,16,4000,2019,45.6,17,3923,1805,33,3687,1460,72.5,20.0,17.0,1.0,2015
0,19,3343,2432,22,3642,1905,60.0,24,4057,1868,30,4350,1459,58.3,22.0,17.0,1.0,2015
0,19,3589,2282,23,3364,1304,76.4,28,3852,2162,17,3593,1934,57.7,38.0,10.0,1.0,2015
0,19,3811,1496,19,3678,1797,72.8,14,4587,1404,29,3698,1571,50.8,20.0,10.0,1.0,2015
0,17,3923,1805,33,3687,1460,72.5,28,4271,1478,25,4114,1952,43.1,24.0,16.0,1.0,2015
0,30,4379,1606,20,3786,2005,68.4,20,4970,1491,25,3366,1597,52.9,17.0,20.0,0.0,2015
0,20,3833,1731,25,4140,1678,66.8,28,4108,1473,23,3882,1680,52.4,30.0,6.0,1.0,2015
0,30,3782,1529,28,4783,1942,57.2,28,4603,1724,22,3762,1748,61.4,12.0,28.0,0.0,2015
0,15,3255,2044,30,3763,1335,50.5,24,3879,1457,27,4128,1962,57.3,23.0,17.0,1.0,2015
0,30,3704,1438,14,3737,1661,62.0,33,3503,1485,26,4273,2153,43.7,30.0,24.0,1.0,2015
0,33,3471,1890,18,4291,1709,48.4,22,4095,1566,21,3852,1578,54.9,23.0,34.0,0.0,2015
0,21,3663,1854,19,3789,1808,57.9,24,4212,1335,12,4179,2020,28.9,20.0,24.0,0.0,2015
0,21,4347,1609,39,3752,1415,61.0,31,4087,1743,26,4065,1820,52.8,30.0,35.0,0.0,2015
0,17,3503,1850,25,3972,1730,51.4,17,2928,2211,11,3636,1931,61.1,13.0,20.0,0.0,2015
0,31,3970,1718,16,4000,2019,45.6,24,4591,1358,23,3840,1606,39.2,27.0,20.0,1.0,2015
0,17,3316,1544,22,4544,2071,67.8,22,2805,1956,21,4012,2055,68.6,19.0,16.0,1.0,2015
0,24,4616,1917,28,3976,1477,64.1,16,3790,2268,27,3193,1337,66.3,6.0,36.0,0.0,2015
0,20,3833,1731,25,4140,1678,66.8,15,3255,2044,30,3763,1335,50.5,0.0,30.0,0.0,2015
0,17,3923,1805,33,3687,1460,72.5,28,4603,1724,22,3762,1748,61.4,16.0,18.0,0.0,2015
0,17,2928,2211,11,3636,1931,61.1,16,3790,2268,27,3193,1337,66.3,9.0,10.0,0.0,2015
0,22,4095,1566,21,3852,1578,54.9,17,3503,1850,25,3972,1730,51.4,18.0,35.0,0.0,2015
0,14,4587,1404,29,3698,1571,50.8,15,3255,2044,30,3763,1335,50.5,27.0,20.0,1.0,2015
0,24,4616,1917,28,3976,1477,64.1,17,3503,1850,25,3972,1730,51.4,26.0,20.0,1.0,2015
0,19,3589,2282,23,3364,1304,76.4,16,3790,2268,27,3193,1337,66.3,31.0,24.0,1.0,2015
0,31,3970,1718,16,4000,2019,45.6,28,4603,1724,22,3762,1748,61.4,23.0,16.0,1.0,2015
0,31,3970,1718,16,4000,2019,45.6,14,4587,1404,29,3698,1571,50.8,20.0,18.0,1.0,2015
0,19,3589,2282,23,3364,1304,76.4,24,4616,1917,28,3976,1477,64.1,49.0,15.0,1.0,2015
